id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
1671,0,5,1,6,1,3,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.3,0.780224327,6,1,-1,0,-1,1,1,1,2,1,51,2,0.374165739,0.825259789,0.401746189,3.605551276,0.9,0.6,0.9,3,1,9,2,9,1,5,6,1,2,11,0,1,0,1,1,0
1672,0,5,1,8,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.5,0.909326674,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.635795201,0.361939221,3,0.2,0.1,0.8,1,1,6,2,10,3,8,4,2,1,6,0,1,1,0,1,1
1678,0,2,1,7,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1,-1,11,1,-1,0,-1,6,1,1,2,1,104,3,0.4,0.665641429,0.402492236,2.828427125,0.1,0.4,0.7,3,2,8,3,9,3,10,8,4,2,7,0,1,1,1,0,0
1680,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.6,0.4,0.736545993,7,1,-1,0,-1,11,1,1,2,1,16,3,0.374165739,0.749531534,0.388715835,3.464101615,0.2,0.7,0,2,2,7,5,11,3,10,7,1,2,7,0,0,1,0,0,0
1681,0,5,1,5,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.9,0.6,1.134129622,7,0,0,8,0,9,1,1,2,1,13,3,0.447213595,0.90315105,0.399124041,2.645751311,0.2,0.9,0.4,3,2,9,3,10,0,6,5,0,4,9,0,0,1,0,0,0
1684,1,1,1,9,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0.9,0.2,0.554526825,5,1,0,2,0,1,0,1,3,1,104,0,0.360555128,0.686739813,0.316227766,3.16227766,0.7,0.9,0.9,3,0,7,2,11,2,14,3,3,1,7,0,0,1,1,0,0
1686,0,2,1,7,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.6,0.3,0.676849319,10,1,-1,0,1,11,1,1,0,1,99,2,0.316227766,0.625475026,0.368781778,3.16227766,0.9,0.8,0.4,1,2,9,5,7,1,6,6,1,3,7,0,0,0,0,1,0
1688,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.6,0.5,0.801560977,9,1,0,0,1,11,0,1,2,1,99,2,0.315594677,0.533582931,0.305777697,1.414213562,0.1,0.1,0.8,5,1,9,2,11,6,3,7,1,2,7,0,0,0,0,0,0
1691,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0.9,0.4,0.78142498,7,1,0,0,1,14,1,1,1,1,29,3,0.447213595,0.958778493,0.366060104,3.464101615,0.8,0.7,0.1,0,2,9,3,10,3,5,2,5,4,12,0,0,1,0,0,0
1692,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0.9,0.5,0.572821962,11,1,-1,0,-1,6,1,1,2,1,77,2,0.374165739,0.773195046,-1,3.464101615,0.5,0.4,0.5,1,3,9,1,7,3,7,2,0,5,10,0,1,1,0,0,0
1693,0,1,3,8,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.8,1,1.273037706,9,1,1,0,0,11,1,1,2,1,44,3,0.447213595,0.784377418,0.339116499,3.16227766,0.3,0.2,0.9,3,3,6,3,9,3,12,11,3,2,7,0,1,1,0,1,0
1695,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.3,0.4,-1,7,1,-1,0,-1,11,1,1,2,1,101,3,0.374165739,0.794414905,0.384967531,3.31662479,0.6,0.1,0.8,4,3,9,3,9,3,17,6,0,0,6,0,1,1,0,1,0
1698,1,4,3,5,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.9,0.3,0.646625858,4,1,-1,0,1,6,1,1,0,1,27,1,0.374165739,0.720264529,0.390768474,3.31662479,0.6,0.5,0.3,1,4,7,3,11,3,8,3,4,2,6,1,1,1,0,0,0
1703,0,2,2,6,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.8,0.8,0.91617411,7,1,-1,1,-1,14,1,1,0,1,104,2,0.4,0.898828439,0.392045916,3.31662479,0.8,0.8,0.1,4,1,9,3,10,3,6,6,1,0,4,0,1,1,1,1,0
1706,0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.422788363,7,1,-1,0,-1,11,1,1,2,1,57,2,0.374165739,0.698064029,0.392428337,3,0.6,0,0.2,4,3,10,4,8,3,7,3,3,2,5,0,0,1,1,1,0
1707,0,1,1,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.4,0,1.015504801,7,1,-1,0,-1,1,1,1,2,1,10,2,0.316227766,0.725637366,0.381444623,3.31662479,0.1,0.1,0.2,2,2,8,4,9,2,12,5,3,3,12,0,0,1,0,0,0
1709,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.9,0.7,1.238446608,6,1,-1,0,1,14,1,1,0,1,60,1,0.316227766,0.612288081,0.347275107,3,0.9,0.7,0.1,4,2,10,4,11,3,7,6,1,4,6,0,1,0,0,0,0
1711,0,1,1,5,0,6,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.531507291,7,1,-1,0,-1,11,1,1,2,1,99,2,0.315594677,0.517762989,0.373496988,0,0.3,0.3,0.7,2,3,7,2,8,1,11,10,2,6,3,1,0,1,0,0,1
1713,0,5,1,6,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.7,1.126665434,11,0,-1,0,-1,0,1,1,2,1,23,3,0.4,0.91503737,0.397492138,3.31662479,0.9,0.3,0.8,3,3,6,2,11,3,9,5,3,2,15,0,1,1,0,0,1
1714,0,1,1,7,0,4,1,0,0,0,0,0,0,0,0,12,1,0,0,0.4,0,0.538516481,7,1,-1,0,-1,1,1,1,2,1,40,2,0.374165739,0.782782175,0.381444623,3.605551276,0.8,0.6,0.7,2,4,9,1,10,4,7,5,1,1,4,1,0,0,1,0,0
1715,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0.7,0.4,0.739932429,10,1,-1,6,-1,14,1,1,2,1,104,0,0.475394573,0.803041738,0.505964426,2.828427125,0.3,0.8,0.5,2,1,9,2,7,3,5,6,0,5,13,0,1,1,0,1,0
1716,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,0.8,1.054751156,10,1,-1,0,1,0,1,1,0,1,46,3,0.4,0.706141886,0.366333182,3,0.4,0.5,0.5,2,3,8,6,7,2,7,7,1,2,4,1,0,0,1,0,0
1717,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0.5,0.3,0.895823643,11,1,0,0,0,14,1,1,2,1,60,1,0.316227766,0.621664654,0.307083051,3.16227766,0.2,0.7,0.6,3,2,9,3,9,2,11,3,2,2,6,0,1,1,1,1,0
1718,0,1,1,1,0,4,1,0,0,0,0,0,0,0,0,8,1,0,0,0.8,0.9,1.140449473,7,1,-1,0,-1,11,1,1,2,1,16,3,0.374165739,0.692014666,0.388715835,3,0.4,0.9,0.7,4,1,9,2,8,2,7,5,1,8,9,0,0,0,0,0,0
1721,0,0,2,1,0,-1,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,1,1.355544171,1,1,0,0,1,14,-1,1,2,1,60,1,0.316227766,0.633663101,0.307083051,3.31662479,0.7,0.7,0.2,3,2,8,6,10,2,9,6,1,1,7,0,1,1,0,0,0
1729,0,4,1,7,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.1,0,-1,7,0,1,9,1,10,-1,0,2,1,104,3,0.447213595,1.514052632,0.390896406,3.605551276,0.2,0.4,0.5,2,3,9,3,10,2,6,7,1,3,4,0,1,1,0,0,0
1730,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.4,0,1.211662082,7,1,1,0,0,6,1,1,2,1,77,2,0.374165739,0.799741694,0.342052628,3.605551276,0.9,0.9,0.6,2,3,9,3,9,1,10,2,2,2,8,0,1,1,0,1,0
1731,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.3,0.3,-1,9,0,1,0,1,15,1,1,0,1,5,2,0.424264069,1.09464323,0.325576412,3.605551276,0.9,0.7,0.9,4,2,7,2,8,3,7,3,1,3,7,0,1,0,0,0,1
1736,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.7,0.6,0.415331193,7,1,1,0,0,11,1,0,2,1,103,3,0.316227766,0.776062322,0.288790582,3.741657387,0.8,0.2,0,3,0,7,3,8,1,11,5,1,1,13,0,1,1,0,1,0
1737,0,6,2,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0.7,0.739509973,5,1,1,0,0,11,1,1,2,1,103,1,0.316227766,0.61033709,0.288790582,3,0.9,0.9,0.7,3,1,9,2,12,2,11,6,2,2,7,0,1,1,0,1,1
1738,0,6,1,5,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,0.4,0.523211238,6,1,-1,0,1,4,1,1,0,1,9,2,0.316227766,0.677257474,0.394334883,3.31662479,0.6,0.8,0.6,4,2,9,2,7,2,4,6,1,3,9,0,1,0,0,0,0
1745,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.7,0.4,0.703118056,6,0,-1,0,0,10,1,1,0,1,28,3,0.374165739,0.882883611,0.382099464,3.31662479,0.9,0,0.7,0,1,8,1,9,3,11,5,3,3,8,0,1,1,0,1,0
1747,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0.8,1.3,1.539683409,11,1,-1,0,-1,15,1,1,2,1,97,3,0.360555128,0.817487079,-1,3.605551276,0.1,0.5,0,2,2,9,5,11,5,9,5,1,3,8,0,1,0,0,1,0
1748,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.5,0.501248441,11,1,-1,0,-1,11,1,0,2,1,17,2,0.424264069,1.01625528,-1,3.605551276,0.3,0.6,0.5,1,1,10,5,9,1,5,2,3,4,8,0,1,1,1,1,0
1749,0,0,2,0,0,6,1,0,0,0,0,0,0,0,0,7,1,0,0,0.4,0.3,0.660965203,4,1,-1,0,1,11,1,1,0,1,104,1,0.446989933,0.472508691,0.386781592,0,0.6,0.1,0.8,3,1,7,2,11,0,6,8,2,3,8,0,0,1,0,0,0
1751,0,0,2,5,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0.9,0.2,0.52141634,11,1,-1,0,-1,4,1,1,0,1,48,1,0.316227766,0.716035342,0.371079506,3.605551276,0.7,0.3,0.3,2,2,7,2,7,2,1,5,2,3,4,0,1,1,0,0,1
1752,0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.1,0.3,-1,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.675179805,0.36152455,3,0.1,0,0.5,4,1,9,3,9,1,11,4,3,2,1,0,0,1,0,0,0
1754,0,7,1,7,1,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0.8,1.2,1.393063172,4,1,-1,9,1,16,1,1,0,1,104,3,0.447213595,0.968416532,0.46260134,3.16227766,0,0.1,0.4,1,2,8,3,9,2,11,4,0,5,6,0,1,1,0,0,0
1756,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.5,0.3,0.788986692,7,1,-1,0,-1,6,1,1,0,1,104,3,0.374165739,0.744955487,0.393192065,3.31662479,0.7,0.7,0.9,1,2,8,3,11,2,11,6,2,5,6,0,1,1,0,0,0
1757,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0.9,0.5,1.114674841,8,1,-1,0,1,0,1,1,0,1,32,1,0.316069613,0.507871917,0.366469644,2,0,0.6,0.8,4,1,8,1,7,3,6,8,0,4,7,0,1,1,0,0,1
1759,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0,0.690108687,11,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.690684772,0.36152455,3.31662479,0.3,0.8,0.1,2,0,9,4,9,0,6,5,0,1,8,0,1,1,0,1,0
1761,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.7,0.9,0.572276157,6,1,-1,0,0,1,1,1,0,1,85,3,0.374165739,0.785588162,0.397492138,3.16227766,0.2,0.4,0,3,3,8,2,8,5,6,5,0,2,9,0,1,0,0,0,1
1762,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.6,0.6,0.952299848,1,1,1,0,0,14,1,0,2,1,82,3,0.316227766,0.790660881,0.329241553,3.741657387,0.9,0.9,0.1,3,2,6,1,7,3,7,6,2,1,6,0,0,1,0,0,0
1764,0,0,2,8,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0.3,0,0.784219357,10,1,-1,0,1,4,1,1,0,1,12,2,0.4,0.812034991,0.370809924,3.605551276,0.6,0.6,0.3,2,1,9,5,9,4,2,4,0,3,4,0,1,0,0,1,0
1767,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0,0.601560471,7,1,0,0,1,0,1,1,2,1,43,3,0.4,0.620083972,0.300333148,2.449489743,0.5,0.1,0.2,1,3,9,3,6,3,8,7,1,3,9,0,1,1,0,1,1
1768,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.1,0.2,-1,6,1,-1,0,0,11,1,0,0,1,99,2,0.316227766,0.766552872,0.368781778,3.741657387,0.5,0.9,0,3,2,10,3,11,6,9,7,0,2,10,1,1,0,1,1,0
1770,0,6,3,7,1,6,0,1,0,0,0,0,0,0,0,3,0,1,0,0.9,1,1.080509139,7,1,0,0,0,10,1,1,2,1,89,2,0.387298335,0.932228291,0.336154726,3.31662479,0.3,0.2,0.5,2,1,5,2,12,2,8,5,0,1,5,0,0,1,0,0,0
1773,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0.6,0.9,1.275735082,6,1,-1,0,1,0,1,1,0,1,87,3,0.316227766,0.769015148,0.36152455,3.605551276,0.4,0.3,0.6,4,2,9,3,9,4,11,7,1,0,12,0,1,1,0,0,0
1774,0,4,1,4,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.6,0.6,0.78142498,7,1,-1,8,-1,11,1,1,2,1,71,2,0.489897949,1.179328672,0.494974747,3.605551276,0,0,0.3,2,1,9,2,9,0,7,3,0,3,3,0,1,0,1,0,0
1777,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0.9,0.1,0.532094916,6,1,-1,0,1,0,1,1,0,1,43,3,0.4,0.854593809,0.380788655,3.464101615,0,0.6,0.4,1,0,8,3,11,4,10,7,3,5,7,0,0,1,1,0,0
1779,0,5,1,5,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.4,0.2,0.6946222,9,1,-1,0,-1,0,0,1,2,1,32,1,0.316227766,0.622793626,0.36152455,3,0.5,0,0.5,4,1,6,3,7,2,8,2,0,3,3,0,1,1,0,0,0
1782,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0.9,0.7,1.759616436,11,1,1,0,0,11,1,1,2,1,103,1,0.316227766,0.627437396,0.288790582,3.31662479,0.1,0.8,0.9,1,1,9,1,8,3,7,7,2,1,10,1,0,1,0,0,0
1784,0,0,1,8,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.8,0.2,0.551135192,6,1,-1,0,0,9,1,0,0,1,21,2,0.316227766,0.858429279,0.376828874,3.741657387,0.4,0.3,0.6,3,2,9,3,10,4,12,2,2,1,8,0,1,1,0,0,1
1786,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.8,0.9,1.167797071,7,0,0,0,0,9,1,0,2,1,104,2,0.4,1.04725142,0.316227766,3.741657387,0,0.6,0.6,2,3,7,2,10,2,6,13,3,3,8,1,1,1,0,1,1
1787,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.9,0.5,0.909326674,7,1,1,0,0,1,0,0,2,1,80,3,0.316227766,0.805230833,-1,3.605551276,0.5,0.8,0,1,2,8,5,7,3,9,2,2,0,2,0,0,1,1,1,0
1789,0,1,1,6,1,2,0,1,0,0,0,0,0,0,0,11,1,0,0,0.2,0.2,-1,7,1,-1,0,-1,0,1,1,0,1,34,2,0.4,0.796622519,0.378021163,3.464101615,0.5,0.2,0.6,0,2,6,4,9,3,7,4,2,4,4,1,0,0,1,0,0
1790,0,3,1,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.2,0.3,0.93641604,4,1,-1,0,1,1,1,1,0,1,91,3,0.424264069,1.019195923,0.434741302,3.464101615,0.7,0.8,0.9,2,3,6,2,11,3,9,3,3,4,10,0,1,0,1,0,1
1792,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,1.4,1.536839289,11,1,1,0,0,9,1,0,0,1,104,2,0.316227766,0.920642517,0.316227766,3.741657387,0.5,0.3,0.9,2,0,9,5,8,1,2,6,3,1,9,0,0,0,0,0,1
1795,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.8,0.2,0.658596994,4,1,-1,0,1,0,1,1,0,1,39,1,0.316069613,0.63433117,0.374432905,2.645751311,0.9,0.3,0.2,2,2,7,4,9,3,10,7,5,2,7,0,0,1,0,0,0
1799,0,2,1,9,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.3,0.645658579,9,1,-1,2,-1,1,0,1,2,1,90,0,0.374165739,0.715515765,0.416653333,3,0.9,0,0,1,2,8,3,8,2,13,5,0,4,2,0,1,1,1,0,0
1801,0,5,1,8,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.8,0.6,0.977880361,11,1,1,0,1,10,1,1,2,1,89,2,0.387298335,1.007205446,0.336154726,3.605551276,0.9,0.9,0.6,0,0,6,1,10,2,7,2,1,1,6,0,0,0,0,0,0
1802,0,3,1,11,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,0.9,0.3,0.580409338,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.747765266,0.36152455,3.605551276,0.7,0.2,0.2,2,2,9,1,10,2,6,11,4,3,12,1,1,0,1,0,0
1805,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0.9,0.3,0.769740216,7,1,-1,0,-1,1,1,1,2,1,80,3,0.316227766,0.728450751,-1,3.605551276,0.8,0.5,0.4,1,2,8,3,9,5,9,4,1,0,8,0,0,1,1,0,0
1806,0,1,3,5,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.6,0.2,0.696419414,11,1,-1,0,-1,4,1,1,2,1,48,3,0.316069613,0.596806238,0.336897611,2.236067978,0.1,0.9,0.7,3,1,8,2,10,2,10,4,2,2,7,0,1,1,0,1,1
1807,0,2,2,1,1,2,0,0,1,0,0,0,0,0,0,8,1,0,0,0.8,1.5,1.376362961,8,1,1,0,1,14,1,1,2,1,49,3,0.4,0.606882019,-1,2.236067978,0.4,0.9,0.3,3,1,5,3,9,1,6,6,3,2,5,0,1,0,0,0,0
1808,0,5,1,11,0,0,0,0,0,1,0,0,0,0,0,13,0,0,1,0.8,0.4,0.80311892,11,1,-1,1,-1,3,1,1,2,1,104,2,0.424264069,0.817539394,0.405339364,3.31662479,0.7,0.5,0,3,1,7,4,7,1,3,3,2,3,8,1,1,1,0,1,1
1809,0,0,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.8,0.2,0.659545298,5,1,0,0,0,0,1,1,2,1,39,3,0.316069613,0.623986782,-1,2.449489743,0.4,0.5,0.8,4,2,7,3,9,0,10,6,1,6,11,0,1,0,0,0,0
1811,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.7,0.6,0.767300463,11,0,1,0,1,11,1,0,2,1,2,3,0.424264069,1.031748095,-1,3.741657387,0.4,0.2,0.9,1,3,7,4,8,4,10,10,1,5,6,0,0,0,0,1,0
1814,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.1,0.2,-1,7,1,1,0,0,11,1,0,2,1,11,2,0.316227766,0.750922298,0.303315018,3.605551276,0.8,0.5,0.1,4,1,7,3,9,3,10,2,2,1,10,0,0,1,1,0,0
1815,0,4,1,6,1,0,0,1,0,0,0,0,0,0,0,9,0,0,1,0.9,0.8,0.947034846,11,1,1,0,1,1,1,0,2,1,85,3,0.374165739,0.929098025,0.345976878,3.605551276,0.1,0.7,0.6,2,1,5,4,10,1,7,3,3,3,7,0,0,1,1,1,0
1824,0,2,1,7,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.3,0,0.758699545,11,1,-1,0,-1,0,1,1,2,1,62,3,0.4,0.853056004,0.382622529,3,0.6,0.6,0.4,2,3,6,4,11,1,7,6,0,5,12,0,1,1,0,0,0
1825,0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.4,0.7,1.116075714,11,1,-1,0,-1,0,1,0,2,1,22,3,0.316227766,0.826648116,0.374566416,3.605551276,0.3,0.1,0.9,4,1,9,6,7,3,9,8,1,1,10,0,1,0,0,0,0
1832,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.1,0.1,-1,7,1,-1,0,-1,0,1,1,0,1,87,3,0.316227766,0.688395548,0.36152455,3,0.5,0.5,0.9,2,1,7,5,10,2,11,4,1,3,2,0,0,1,0,1,0
1833,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0.4,0,0.577169819,7,1,-1,0,-1,4,1,1,0,1,104,2,0.4,0.616943948,0.394334883,2.449489743,0.9,0.6,0.9,4,3,10,4,11,3,13,8,2,5,9,0,1,0,0,0,1
1835,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.6,0,0.477624329,7,1,-1,0,-1,11,1,1,2,1,16,3,0.374165739,0.717303836,0.388715835,3.31662479,0.8,0,0.8,2,3,7,4,6,1,9,6,3,4,5,0,1,0,1,1,0
1837,0,7,1,8,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.3,0.2,-1,6,1,-1,0,1,10,1,0,0,1,55,2,0.447213595,1.271765058,0.417492515,3.741657387,0.5,0.4,0.5,3,2,6,2,10,1,10,8,3,0,7,0,1,0,0,1,0
1838,0,3,2,3,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.9,0.5,1.063896142,7,0,-1,1,-1,0,1,0,0,1,104,3,0.374165739,1.357927444,0.421900462,3.741657387,0.8,0.4,0.1,4,2,10,4,11,1,9,3,3,4,11,0,0,0,0,1,0
1840,0,5,1,5,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.9,0.6,1.547982558,11,1,1,0,1,11,1,1,2,1,101,3,0.374165739,0.825197197,0.321403174,3.464101615,0.7,0.5,0.8,1,1,7,1,6,2,2,8,1,1,12,0,0,1,0,0,0
1842,0,1,1,5,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0.3,0.6,-1,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.675179805,0.36152455,3,0.6,0.4,0.6,2,1,8,2,8,5,10,3,0,4,4,1,1,0,0,0,0
1843,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.2,0.61593425,7,1,-1,0,-1,1,1,1,3,1,104,3,0.397492138,0.525506446,0.33763886,1.732050808,0.9,0.2,0.9,0,2,7,1,9,3,7,6,0,4,10,1,1,1,0,0,1
1844,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.4,0,0.655267121,8,0,-1,9,0,9,1,1,0,1,104,3,0.447213595,1.261468055,0.450555213,3.31662479,0.2,0.3,0.2,1,1,9,2,9,2,14,5,1,3,5,0,1,1,0,1,0
1845,0,4,1,3,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0.683739717,7,1,-1,0,-1,6,1,1,0,1,27,3,0.374165739,0.750812232,0.390768474,3.464101615,0.8,0.8,0.9,4,2,8,4,8,2,11,6,1,3,12,1,0,0,0,0,0
1848,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.4,0,0.538516481,6,1,-1,0,0,1,1,0,0,1,31,2,0.4,0.963593481,0.395979798,3.741657387,0.7,0.6,0.7,4,1,10,3,9,2,12,6,1,3,15,0,0,1,0,1,0
1849,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.2,0.3,-1,11,1,-1,0,-1,1,1,1,0,1,25,3,0.374165739,0.777724483,-1,3.464101615,0,0.1,0.1,3,1,10,3,9,3,6,6,1,4,10,0,1,0,1,0,1
1851,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0.4,0,0.578251675,11,1,1,0,0,4,1,0,2,1,48,1,0.316227766,0.752406607,0.301993377,3.605551276,0.6,0.7,0.6,2,0,9,1,10,5,12,4,1,3,8,0,1,1,0,0,0
1856,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.2,0.469707356,7,1,-1,0,-1,11,1,1,2,1,19,3,0.316069613,0.542091908,0.373496988,1.414213562,0.2,0.3,0.4,2,2,5,3,11,1,13,6,3,4,7,0,0,1,1,1,1
1859,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.1,0.59947894,5,1,1,0,0,11,-1,0,2,1,104,2,0.316227766,0.905618368,0.320780299,3.605551276,0,0.9,0.5,3,2,8,2,10,0,3,8,2,3,7,0,1,0,0,0,0
1861,0,1,1,5,0,3,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.5,0.813557005,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.679572058,0.361939221,3.464101615,0.5,0.4,0.4,1,2,9,5,9,1,11,6,0,2,8,0,1,1,0,1,0
1862,0,0,2,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.8,1.2,1.701102584,10,1,-1,0,-1,11,1,1,0,1,101,3,0.374165739,0.860100417,0.38509739,3.605551276,0.4,0.7,0.2,2,4,9,1,11,3,12,11,3,2,5,0,0,0,0,0,0
1864,0,5,3,5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,0.8,1.793042108,9,1,1,0,0,11,0,0,2,1,17,2,0.374165739,0.971675302,0.327566787,3.741657387,0.7,0.2,0.9,2,1,9,2,10,2,16,5,1,3,6,1,1,0,0,1,0
1865,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.4,0.561805126,7,1,1,0,0,0,1,1,2,1,46,3,0.4,0.748980023,0.300333148,3.31662479,0.1,0.1,0.1,2,2,6,3,7,0,10,5,1,6,6,0,1,1,0,0,0
